
"CountryName","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"North America","NAC","Population, female","SP.POP.TOTL.FE.IN","100019429","101765081","103412605","104994553","106562377","108021502","109425978","110788154","112059160","113286592","114708306","116239897","117576790","118807292","120025750","121366353","122638832","123986276","125392666","126850317","128167732","129485710","130753385","131947670","133094008","134287716","135570320","136883884","138227929","139683922","141323916","143200162","145123175","146944562","148638899","150286913","151957248","153702027","155387292","157063531","158718296","160235211","161662138","163021985","164498486","165987290","167530917","169104533","170707099","172226251","173680525","174975769","176322208","177607312","178956750","180279896","181647895","182996938","",
"Namibia","NAM","Population, female","SP.POP.TOTL.FE.IN","305087","312580","320392","328509","336919","345637","354614","363880","373575","383891","394937","406822","419438","432471","445505","458220","470650","482937","495119","507264","519505","531654","543896","557263","573100","592290","615305","641648","670025","698600","726026","751704","775948","799385","823029","847543","873199","899482","925364","949434","970746","989015","1004713","1018550","1031580","1044649","1057884","1071328","1085741","1102004","1120725","1142279","1166458","1192582","1219635","1246824","1273940","1301124","",
"New Caledonia","NCL","Population, female","SP.POP.TOTL.FE.IN","37356","38401","39456","40564","41731","42908","44386","45870","47363","49575","53451","57318","59980","61456","62703","63490","64309","65379","66227","66846","67737","69137","70763","72361","73925","75404","76912","78527","80128","81748","83716","85876","88004","90258","92690","94857","96793","98833","100911","103052","105247","107494","109796","111887","113725","115467","117072","118561","119996","121329","123063","125327","127730","130208","132584","134909","137110","139170","",
"Niger","NER","Population, female","SP.POP.TOTL.FE.IN","1792287","1838915","1887509","1937857","1989653","2042672","2096916","2152518","2209469","2267789","2327549","2388806","2451723","2516516","2583472","2652865","2724766","2799359","2877048","2958362","3043664","3133343","3227386","3325290","3426323","3530026","3636370","3745844","3859220","3977513","4101584","4231807","4368329","4511425","4661317","4818226","4982538","5154562","5334456","5522328","5718334","5922793","6136116","6358731","6591091","6833661","7086722","7350684","7626315","7914508","8215973","8531303","8860638","9203723","9560027","9929262","10311584","10707569","",
"Nigeria","NGA","Population, female","SP.POP.TOTL.FE.IN","22607616","23067403","23547216","24045063","24558048","25084614","25625402","26182924","26760020","27360404","27987753","28640396","29320179","30038167","30808624","31640397","32539873","33500710","34503301","35520172","36531755","37530378","38522258","39518749","40537583","41591585","42684183","43810844","44967049","46145480","47341122","48553919","49786996","51042378","52323039","53631777","54970338","56340342","57744480","59185741","60667140","62190148","63757308","65373968","67046454","68779525","70575262","72433510","74353790","76334495","78374056","80473208","82631478","84844470","87106365","89413014","91762883","94157077","",
"Nicaragua","NIC","Population, female","SP.POP.TOTL.FE.IN","888968","916488","944237","972448","1001463","1031549","1062797","1095144","1128617","1163203","1198881","1235629","1273471","1312564","1353059","1395052","1438571","1483445","1529408","1576083","1623157","1670565","1718255","1765952","1813344","1860238","1906365","1951797","1996998","2042647","2089164","2136728","2185027","2233470","2281235","2327709","2372770","2416516","2458907","2499951","2539707","2578043","2615044","2651259","2687383","2723938","2761150","2798886","2836764","2874228","2910869","2946579","2981513","3015883","3049989","3084062","3118163","3152215","",
"Netherlands","NLD","Population, female","SP.POP.TOTL.FE.IN","5767220","5842448","5924615","6003110","6082051","6164493","6244242","6314541","6379935","6453971","6534376","6612659","6680237","6736627","6791370","6854978","6912927","6959034","7007513","7061836","7123632","7178182","7216453","7248724","7281773","7319234","7362547","7411151","7460087","7505071","7556295","7614647","7670302","7721514","7766014","7802880","7838167","7878475","7927388","7980350","8037107","8096932","8147243","8183862","8210231","8227240","8238155","8253650","8283389","8323789","8364526","8401919","8431634","8455090","8483704","8518825","8560890","8608365","",
"Norway","NOR","Population, female","SP.POP.TOTL.FE.IN","1797400","1811646","1826243","1840183","1854320","1869103","1884518","1900887","1917531","1933804","1948448","1962625","1978103","1992388","2005268","2016974","2027198","2036640","2045376","2053360","2061011","2069200","2077916","2085855","2092615","2099510","2107328","2117263","2128548","2137180","2144423","2154633","2167123","2180058","2192372","2203443","2214031","2225227","2237575","2252100","2266121","2277264","2289408","2302579","2315385","2329544","2345795","2366827","2392602","2418851","2445123","2473134","2502024","2528826","2554063","2577198","2596205","2617149","",
"Nepal","NPL","Population, female","SP.POP.TOTL.FE.IN","5051327","5129713","5211201","5296527","5386453","5481496","5582244","5688695","5800107","5915344","6033613","6154780","6279285","6407599","6540415","6678305","6821420","6969777","7123677","7283400","7449177","7620985","7798830","7982986","8173792","8371357","8576133","8787760","9004634","9224537","9446026","9666989","9887926","10113018","10348193","10596893","10861431","11138200","11417513","11686101","11934587","12159282","12363237","12552126","12734812","12917908","13102582","13287135","13471945","13656848","13841577","14027046","14213340","14398287","14578845","14752909","14919469","15079390","",
"Nauru","NRU","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population, female","SP.POP.TOTL.FE.IN","1179951","1204207","1235617","1260835","1288071","1310209","1334800","1359922","1373045","1386460","1406305","1428152","1454147","1483322","1515064","1545478","1560059","1565939","1567568","1562589","1565640","1572657","1589259","1611978","1627206","1638889","1640556","1657206","1664220","1674210","1690913","1775058","1793033","1812611","1836145","1863205","1893714","1920164","1939127","1951226","1964351","1977307","2013084","2054023","2085205","2108864","2134243","2153316","2170475","2191055","2214443","2230475","2241976","2258668","2292592","2335996","2385390","2436563","",
"OECD members","OED","Population, female","SP.POP.TOTL.FE.IN","404360247","410518443","415968450","421402743","426836658","432127805","437189868","442078251","446525284","451878661","456723415","461898410","467175274","472002910","477372396","482503880","486904790","491426823","495963070","500559896","505076980","509514596","513718450","517724891","521554798","525424513","529456027","533466181","537547307","541875446","546475870","551373156","556333738","561049555","565498495","569838936","574050211","578221401","582210700","586188269","590045463","594058173","598084911","602120912","606197704","610294659","614600190","619086974","623830460","628188434","632224791","635338425","639230093","643269942","647446361","651547702","655633462","659518825","",
"Oman","OMN","Population, female","SP.POP.TOTL.FE.IN","278460","285634","293166","301055","309299","317912","326941","336460","346486","357039","368195","379950","392420","405917","420827","437435","455715","475597","497200","520664","545991","573272","602185","631807","660887","688515","714358","738554","761252","782796","803467","823219","842027","860284","878499","897040","916140","935747","955626","975372","994740","1014032","1033547","1053038","1072171","1090916","1108721","1126274","1146288","1172364","1206905","1250908","1303085","1360629","1419517","1476654","1531216","1583560","",
"Other small states","OSS","Population, female","SP.POP.TOTL.FE.IN","4728018","4812610","4898635","4986090","5076586","5169531","5263789","5359611","5459743","5563495","5671051","5783921","5900020","6017598","6136704","6258428","6380353","6504170","6630901","6766062","6910748","7064426","7228077","7397282","7572766","7757660","7950811","8151313","8353147","8551887","8741909","8926426","9092528","9248579","9408818","9569156","9735068","9907197","10081909","10268928","10457199","10638992","10823252","11010025","11203442","11406991","11620185","11842928","12076098","12315633","12563311","12817165","13082570","13354961","13630351","13906699","14179026","14448504","",
"Pakistan","PAK","Population, female","SP.POP.TOTL.FE.IN","20852045","21388672","21953134","22544260","23160582","23801141","24466952","25158828","25875527","26615411","27378288","28164006","28976072","29822522","30713842","31658164","32656888","33709669","34820369","35992944","37229067","38529085","39888932","41299740","42749557","44228060","45732560","47259960","48799114","50336973","51864231","53373869","54867015","56352751","57845160","59353966","60884075","62430986","63983970","65527614","67052144","68554278","70041610","71528649","73035586","74577796","76158307","77775038","79431613","81130832","82873406","84661523","86491697","88351309","90223238","92094180","93958639","95816602","",
"Panama","PAN","Population, female","SP.POP.TOTL.FE.IN","554685","571622","589218","607387","626040","645119","664565","684396","704637","725356","746581","768290","790455","812997","835823","858864","882095","905521","929059","952641","976230","999777","1023325","1046962","1070857","1095101","1119755","1144790","1170201","1195943","1221992","1248346","1275018","1302065","1329543","1357489","1385931","1414829","1444104","1473626","1503316","1533128","1563094","1593263","1623703","1654463","1685542","1716890","1748568","1780611","1813055","1845891","1879061","1912426","1945797","1979028","2012048","2044846","",
"Peru","PER","Population, female","SP.POP.TOTL.FE.IN","5004721","5148262","5297665","5452349","5611421","5774222","5940648","6110779","6284375","6461221","6641178","6823856","7009330","7198621","7393120","7593710","7800831","8013773","8230942","8450073","8669527","8888432","9107129","9326509","9548042","9772633","10000155","10229681","10460377","10691111","10920797","11149309","11376105","11599241","11816310","12025641","12226609","12419736","12606015","12786981","12964040","13137629","13308134","13476784","13645023","13814104","13984304","14156091","14331114","14511323","14697923","14891720","15091930","15296126","15500874","15703562","15903293","16100379","",
"Philippines","PHL","Population, female","SP.POP.TOTL.FE.IN","13050979","13481431","13924053","14376283","14834566","15296552","15761266","16229996","16705421","17191376","17690748","18204688","18732762","19274384","19828352","20393957","20971101","21560702","22164311","22784005","23421187","24076019","24747903","25436526","26141303","26861475","27596976","28346937","29108694","29878844","30654801","31435212","32220114","33010026","33806126","34609159","35416867","36227959","37045180","37872424","38711182","39565807","40432061","41292735","42124647","42912666","43648302","44340289","45011888","45696154","46416789","47182030","47984372","48812495","49648311","50478479","51300100","52117272","",
"Palau","PLW","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population, female","SP.POP.TOTL.FE.IN","971012","992098","1013924","1036674","1060626","1085952","1112757","1141026","1170617","1201314","1232972","1265557","1299157","1333919","1370023","1407607","1446670","1487158","1529131","1572658","1617735","1664455","1712708","1762088","1812070","1862282","1912596","1963168","2014262","2066297","2119592","2174194","2230083","2287496","2346683","2407828","2471029","2536223","2603173","2671537","2741051","2811604","2883205","2955885","3029711","3104704","3180856","3258042","3336019","3414498","3493244","3572147","3651254","3730662","3810527","3891001","3972066","4053684","",
"Poland","POL","Population, female","SP.POP.TOTL.FE.IN","15302149","15456869","15624745","15826027","16041203","16194047","16311516","16465669","16620642","16747549","16802991","16859102","16992967","17141663","17301378","17469910","17642584","17812345","17953816","18097278","18262624","18424970","18589840","18759206","18924954","19074926","19204864","19315092","19398342","19472326","19552674","19625903","19690101","19744456","19790821","19822965","19843827","19863037","19876966","19883008","19685018","19689267","19690684","19688161","19686741","19686876","19681594","19676666","19684009","19701480","19649274","19663791","19667525","19659204","19647678","19637331","19631197","19636131","",
"Pre-demographic dividend","PRE","Population, female","SP.POP.TOTL.FE.IN","95098228","97265996","99525712","101881082","104335900","106893549","109560629","112340088","115226989","118213475","121296562","124466262","127731201","131128765","134709077","138503817","142536320","146785488","151184648","155640375","160088228","164509996","168935261","173407115","177990150","182736569","187647517","192721810","198005915","203555794","209406321","215595524","222103634","228836547","235661892","242490180","249285687","256094941","263011719","270171701","277674710","285555156","293789767","302351590","311191316","320274885","329596351","339176111","349036618","359209277","369715098","380562813","391740076","403221195","414969262","426957331","439176618","451633659","",
"Puerto Rico","PRI","Population, female","SP.POP.TOTL.FE.IN","1192451","1216039","1244461","1274724","1302166","1323961","1340329","1350695","1358453","1369123","1386132","1408810","1437345","1469491","1501384","1530529","1557512","1582214","1604729","1625624","1645264","1663143","1679298","1694619","1710296","1727167","1745468","1764943","1785064","1804986","1824091","1839175","1852578","1869258","1887539","1905936","1928355","1947240","1959347","1970094","1976507","1981804","1985506","1987844","1989105","1986720","1978371","1966494","1954452","1943273","1933052","1910619","1887584","1866114","1835923","1803866","1769165","1733032","",
"Korea, Dem. People’s Rep.","PRK","Population, female","SP.POP.TOTL.FE.IN","6145006","6262148","6362447","6456953","6562740","6691779","6846114","7020001","7208217","7402751","7597108","7790985","7984400","8171569","8345518","8501728","8636973","8753453","8858871","8964331","9077912","9202502","9335984","9475405","9615780","9753619","9887585","10019339","10151792","10289097","10433806","10587334","10747409","10908411","11062570","11204390","11331477","11445530","11550097","11650730","11751348","11853238","11954889","12054172","12147876","12233823","12311418","12381989","12447617","12511265","12575130","12639905","12705154","12770544","12835326","12898959","12961464","13023068","",
"Portugal","PRT","Population, female","SP.POP.TOTL.FE.IN","4619653","4658586","4693459","4713652","4718310","4702410","4671991","4648588","4634905","4597892","4558728","4537496","4525725","4520433","4576487","4746304","4876017","4921124","4968136","5016167","5066211","5107013","5136144","5158803","5178111","5192146","5197115","5196348","5191737","5184845","5173910","5161908","5157382","5162882","5175895","5192984","5211940","5234878","5260854","5289443","5324523","5358684","5383724","5400081","5411401","5423368","5438963","5458782","5478177","5495961","5511012","5515281","5505184","5486359","5466320","5450718","5437605","5422166","",
"Paraguay","PRY","Population, female","SP.POP.TOTL.FE.IN","965973","990697","1016028","1041965","1068550","1095782","1123744","1152428","1181568","1210817","1239980","1268991","1298062","1327612","1358164","1390170","1423732","1458856","1495834","1534971","1576454","1620379","1666633","1714921","1764804","1815926","1868165","1921433","1975413","2029725","2084091","2138275","2192196","2245959","2299723","2353596","2407511","2461252","2514623","2567356","2619219","2670265","2720429","2769242","2816127","2860748","2902864","2942792","2981422","3020027","3059484","3100121","3141752","3184174","3227025","3269996","3313088","3356371","",
"West Bank and Gaza","PSE","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","977097","1021603","1068133","1116795","1167684","1220919","1276607","1334866","1369229","1404503","1440710","1477863","1515997","1555125","1595290","1636509","1678820","1722250","1772606","1824616","1878271","1935407","1994467","2054885","2116581","2179424","2243251","2308962","",
"Pacific island small states","PSS","Population, female","SP.POP.TOTL.FE.IN","402534","416204","430946","446227","461356","475812","489409","502314","514698","526864","539082","551378","563691","576063","588515","601082","613662","626315","639260","652771","667045","682254","698259","714234","729129","742246","753188","762315","770602","779423","789807","802062","815808","830452","845035","858852","871789","884061","895746","906970","917890","928402","938570","948803","959600","971340","984235","998122","1012681","1027400","1041958","1056229","1070276","1084275","1098388","1112753","1127389","1142213","",
"Post-demographic dividend","PST","Population, female","SP.POP.TOTL.FE.IN","387779905","393135646","397795701","402384230","406900505","411291135","415416510","419283469","422677309","426940233","430731025","434799045","438834856","442362483","446414377","450167081","453149688","456246706","459381065","462639203","465746822","468836096","471620396","474175182","476575863","479002042","481648755","484337817","487136605","490136728","493222366","496376281","499788762","503053281","505869079","508533078","511096017","513657320","516020081","518416500","520841279","523304779","525762610","528277519","530909495","533519436","536309499","539278096","542502915","545259001","547763709","549191476","551496798","553906200","556391849","558857532","561296739","563492845","",
"French Polynesia","PYF","Population, female","SP.POP.TOTL.FE.IN","37927","39230","40691","42257","43873","45508","47155","48807","50479","52188","53937","55729","57554","59407","61281","63158","65052","66943","68862","70815","72824","74866","76943","79072","81270","83554","85955","88432","90895","93220","95296","97082","98620","100059","101609","103417","105534","107887","110383","112833","115116","117208","119131","120908","122571","124154","125657","127078","128407","129653","130825","131899","132897","133884","134936","136113","137438","138901","",
"Qatar","QAT","Population, female","SP.POP.TOTL.FE.IN","20621","21937","23467","25157","26962","28825","30767","32809","34952","37219","39619","42150","44849","47828","51224","55117","59534","64450","69921","76025","82780","90206","98187","106502","114846","122975","130873","138526","145675","152029","157422","161796","165339","168401","171478","174976","179136","184070","190030","197234","205925","216144","228096","242359","259659","280456","304752","332214","362569","395400","430198","467061","505493","543652","579161","610372","636441","657869","",
"Romania","ROU","Population, female","SP.POP.TOTL.FE.IN","9417994","9487643","9544011","9600726","9657482","9709602","9797989","9955020","10084804","10185886","10303251","10405338","10499969","10585223","10678767","10808256","10934812","11034402","11129827","11197390","11272481","11358923","11409689","11447481","11482211","11533112","11585816","11631396","11686491","11740471","11763970","11667035","11568480","11560436","11552202","11537904","11514191","11491007","11477321","11469206","11463790","11313535","11116055","11043464","10988040","10928084","10871743","10720794","10551954","10472080","10416650","10370869","10328980","10293901","10257961","10211906","10155364","10097043","",
"Russian Federation","RUS","Population, female","SP.POP.TOTL.FE.IN","66198094","66796230","67404098","68023098","68657711","69309704","69601062","69904139","70218612","70544741","70882259","71236010","71600078","71970016","72336101","72693684","73133908","73564605","73991040","74420436","74862692","75284234","75684739","76064876","76560555","77061176","77503970","77923042","78305209","78653190","78866031","78975953","78966003","78851323","78743619","78766089","78663445","78556610","78461115","78264697","77993457","77731088","77450283","77179881","76949087","76730155","76547265","76477319","76493620","76551094","76601805","76657531","76764455","76895161","77029543","77152257","77268128","77342922","",
"Rwanda","RWA","Population, female","SP.POP.TOTL.FE.IN","1493819","1525944","1553980","1580930","1611049","1647372","1691136","1741422","1796565","1853928","1911663","1969375","2027928","2088145","2151292","2218326","2289389","2364290","2443171","2526150","2613256","2701250","2789303","2882353","2987272","3106987","3251035","3413325","3562833","3657524","3670994","3584697","3417233","3224536","3084812","3052407","3150127","3356288","3626323","3893796","4110741","4263326","4367356","4440024","4509683","4597016","4705238","4826620","4958110","5093921","5229831","5365672","5503337","5642849","5784486","5928320","6074266","6221884","",
"South Asia","SAS","Population, female","SP.POP.TOTL.FE.IN","275931473","281715580","287727735","293966007","300427025","307107913","314013053","321143283","328488480","336035033","343775766","351702865","359826235","368177914","376801432","385726972","394963375","404497857","414311586","424375694","434666283","445172904","455892018","466813607","477928133","489224731","500692250","512316291","524078808","535959612","547940431","560006904","572147404","584350077","596604091","608898261","621218205","633550682","645887064","658220169","670540403","682842480","695111281","707316287","719420105","731395401","743227098","754918061","766481764","777941269","789313612","800599852","811793889","822925927","833983734","844958022","855862740","866676430","",
"Saudi Arabia","SAU","Population, female","SP.POP.TOTL.FE.IN","2034341","2099448","2169221","2243038","2319919","2399391","2481349","2566778","2657588","2756285","2864805","2984580","3115666","3256988","3406761","3564063","3726889","3896611","4079516","4284137","4515652","4776938","5063466","5363907","5662562","5947940","6215783","6468575","6709890","6946089","7181854","7417723","7651907","7884179","8113941","8340912","8565905","8789823","9012666","9234307","9455087","9674940","9895338","10120074","10354006","10600689","10859788","11130264","11413740","11711992","12025041","12355754","12700554","13045253","13370865","13664443","13919153","14140297","",
"Sudan","SDN","Population, female","SP.POP.TOTL.FE.IN","3776274","3888571","4005630","4127658","4254841","4387405","4525667","4669925","4820256","4976714","5139458","5308373","5483916","5667469","5860830","6065203","6281072","6507866","6744401","6988940","7240086","7498517","7764485","8035730","8309341","8583829","8855729","9126835","9407090","9710089","10044405","10415694","10817864","11233419","11637930","12014329","12355373","12667538","12964206","13265443","13585671","13929667","14292471","14667144","15042803","15411917","15772857","16129672","16487367","16853223","17232707","17627391","18036252","18459075","18894843","19342803","19803121","20276297","",
"Senegal","SEN","Population, female","SP.POP.TOTL.FE.IN","1613509","1655924","1699888","1745449","1792657","1841584","1892141","1944371","1998587","2055203","2114472","2176771","2241907","2308921","2376447","2443645","2510080","2576402","2644150","2715456","2791902","2873982","2961326","3053468","3149616","3249128","3351828","3457791","3566956","3679294","3794696","3913327","4034866","4158110","4281512","4404050","4525335","4646007","4767386","4891401","5019559","5152400","5289935","5432494","5580277","5733499","5892207","6056694","6227702","6406123","6592433","6787010","6989324","7197887","7410633","7626015","7843481","8063249","",
"Singapore","SGP","Population, female","SP.POP.TOTL.FE.IN","779081","808614","835455","861514","888317","913799","939469","962304","980269","996021","1012420","1031865","1051710","1071984","1090344","1106716","1122110","1138212","1152505","1167480","1182585","1240766","1296198","1313146","1338972","1342605","1344352","1368737","1408281","1453984","1514107","1558654","1605754","1645864","1697664","1750442","1824744","1889766","1958505","1977779","2015669","2073773","2095509","2067345","2095969","2148595","2219975","2317674","2447510","2524989","2571724","2626460","2691369","2734397","2769075","2801234","2837180","2839253","",
"Solomon Islands","SLB","Population, female","SP.POP.TOTL.FE.IN","54627","56459","58399","60420","62482","64568","66643","68752","70952","73365","76056","79053","82327","85803","89377","92990","96600","100218","103880","107596","111399","115281","119242","123245","127260","131271","135264","139259","143285","147390","151627","156005","160511","165148","169891","174725","179641","184655","189783","195070","200523","206164","211965","217878","223846","229825","235811","241787","247755","253694","259622","265510","271366","277194","283021","288855","294697","300549","",
"Sierra Leone","SLE","Population, female","SP.POP.TOTL.FE.IN","1177362","1194132","1211718","1230093","1249180","1268943","1289413","1310669","1332902","1356362","1381238","1407593","1435420","1464764","1495638","1528067","1562111","1597743","1634835","1673163","1712582","1752193","1791884","1833162","1878111","1927764","1983847","2044616","2103467","2151460","2182675","2195081","2192138","2180210","2168485","2164217","2168064","2179702","2204019","2246666","2310946","2399942","2510989","2634343","2756420","2867313","2963494","3047406","3122554","3194915","3268922","3345050","3421751","3499147","3577087","3655457","3734561","3814667","",
"El Salvador","SLV","Population, female","SP.POP.TOTL.FE.IN","1401150","1440387","1481555","1524276","1568062","1612555","1657516","1702942","1748950","1795819","1843661","1892405","1941785","1991478","2041068","2090189","2138794","2186758","2233588","2278716","2321734","2362479","2401137","2438194","2474368","2510213","2545733","2580933","2616330","2652585","2690089","2729115","2769335","2809799","2849173","2886474","2921410","2954166","2984763","3013380","3040179","3065127","3088239","3109899","3130554","3150611","3170205","3189419","3208385","3227242","3246088","3265001","3284057","3303305","3322780","3342507","3362501","3382736","",
"San Marino","SMR","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population, female","SP.POP.TOTL.FE.IN","1392302","1421939","1452540","1484220","1517105","1551288","1589267","1631573","1674274","1711863","1741836","1757749","1764221","1782753","1842545","1962147","2152895","2402304","2675916","2925353","3116305","3235432","3294259","3313749","3326364","3355634","3408895","3478425","3555115","3624247","3676152","3707639","3725653","3742626","3775831","3837351","3932137","4055717","4199148","4348940","4495281","4635476","4772577","4909255","5050155","5198621","5355129","5518185","5686887","5859807","6035992","6215311","6398382","6586013","6779294","6979086","7185610","7398833","",
"Serbia","SRB","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3841449","3847368","3874101","3902017","3921369","3867853","3866414","3858458","3847052","3836547","3827725","3824573","3824453","3819423","3812994","3803197","3788929","3773375","3756598","3740801","3725389","3696180","3678758","3661620","3645186","3627734","3609129","3590903","",
"Sub-Saharan Africa (excluding high income)","SSA","Population, female","SP.POP.TOTL.FE.IN","115333416","118056955","120887771","123825990","126870504","130021826","133282596","136658234","140155545","143782630","147547048","151452623","155503456","159707739","164074651","168611393","173321700","178207114","183267891","188508610","193927218","199524959","205301259","211250871","217368835","223648144","230086582","236685009","243446240","250375789","257475774","264755857","272213080","279827369","287575980","295440526","303422812","311541065","319824162","328317152","337052131","346042473","355294690","364829736","374667377","384824086","395309289","406127159","417277569","428756619","440560520","452690644","465146025","477911900","490970019","504305706","517912958","531790982","",
"South Sudan","SSD","Population, female","SP.POP.TOTL.FE.IN","1470823","1500160","1530884","1562974","1596475","1631405","1667794","1705674","1745072","1786020","1828595","1872859","1918903","1966832","2016726","2068708","2122025","2176652","2234156","2296700","2365358","2440487","2520162","2600331","2675521","2741476","2799468","2850052","2887799","2905919","2901195","2869187","2815749","2760545","2730253","2743602","2809049","2920303","3063141","3215932","3362993","3499376","3630124","3761486","3903542","4063076","4241527","4434537","4636257","4838424","5034943","5223873","5406540","5584026","5758618","5932062","6104263","6274696","",
"Sub-Saharan Africa","SSF","Population, female","SP.POP.TOTL.FE.IN","115354704","118078804","120910161","123848916","126893970","130045839","133307151","136683341","140181198","143808831","147573794","151479845","155531265","159735908","164103288","168640671","173351572","178237640","183298628","188539638","193958548","199556674","205333147","211282708","217400867","223680465","230119170","236719102","243480565","250410408","257510612","264791169","272248525","279863513","287613058","295478140","303460997","311579734","319863644","328357469","337092851","346083270","355336794","364871376","374708797","384865545","395351342","406169054","417320022","428798965","440603992","452733155","465189314","477956477","491015759","504352831","517960908","531839595","",
"Small states","SST","Population, female","SP.POP.TOTL.FE.IN","7226458","7366339","7508643","7651868","7795754","7938283","8077707","8214866","8353850","8495974","8642826","8796537","8954542","9114593","9275766","9438510","9600006","9762369","9927752","10103169","10290702","10490516","10702923","10921321","11143430","11370332","11599883","11832141","12063326","12292292","12515816","12737902","12944735","13143226","13345378","13545500","13748677","13956094","14164712","14385179","14607136","14822884","15041244","15262363","15490323","15728704","15977107","16235393","16504352","16779746","17063295","17352905","17653902","17961725","18272397","18583780","18890830","19194699","",
"Sao Tome and Principe","STP","Population, female","SP.POP.TOTL.FE.IN","28506","28870","29147","29439","29903","30627","31673","32967","34401","35799","37037","38050","38904","39664","40510","41515","42723","44093","45523","46893","48103","49124","50003","50786","51562","52400","53307","54271","55290","56363","57495","58688","59944","61230","62508","63744","64923","66062","67209","68439","69794","71299","72926","74657","76446","78273","80115","81991","83892","85833","87809","89819","91859","93937","96045","98190","100368","102576","",
"Suriname","SUR","Population, female","SP.POP.TOTL.FE.IN","144973","149278","153508","157725","162040","166490","171179","175969","180406","183885","185990","186535","185739","184079","182265","180827","179950","179530","179471","179527","179557","179526","179570","179905","180841","182566","185164","188541","192436","196520","200523","204367","208094","211685","215181","218603","221925","225124","228199","231174","234064","236870","239591","242271","244946","247643","250376","253138","255932","258737","261542","264350","267152","269948","272706","275412","278070","280664","",
"Slovak Republic","SVK","Population, female","SP.POP.TOTL.FE.IN","2060059","2121294","2143862","2165431","2188120","2210332","2231417","2251328","2269875","2288584","2299648","2310445","2331307","2354987","2380329","2406317","2432723","2459391","2485391","2511145","2533042","2552856","2574262","2594743","2614410","2633850","2651956","2668489","2684381","2699043","2712638","2716434","2718982","2730988","2743300","2752770","2759904","2766186","2770990","2774868","2772140","2768092","2768074","2767140","2767283","2768010","2768353","2769144","2771267","2774474","2776335","2778938","2782478","2784230","2785837","2787675","2790806","2795331","",
"Slovenia","SVN","Population, female","SP.POP.TOTL.FE.IN","825571","830679","836030","843318","851185","859459","868948","877256","882896","885754","889996","896068","902865","910391","915644","925248","939886","952438","963931","974933","984545","986334","986708","990997","994377","998136","1010155","1022430","1025631","1026810","1028316","1029571","1028691","1026730","1025667","1025501","1023812","1020826","1016757","1015915","1017948","1019357","1021046","1022264","1023031","1023995","1025361","1028316","1026745","1033080","1035302","1035981","1037370","1038454","1039290","1039786","1040122","1040492","",
"Sweden","SWE","Population, female","SP.POP.TOTL.FE.IN","3751458","3768506","3788496","3808948","3836553","3872038","3908335","3937849","3959845","3988264","4027069","4057283","4072583","4083473","4099320","4119411","4137821","4155635","4170632","4182611","4194068","4202221","4207781","4212624","4218807","4227317","4237755","4251691","4270522","4298242","4330900","4360122","4385547","4410988","4442327","4465461","4472208","4474294","4476116","4478662","4484561","4494970","4507623","4522041","4537042","4551972","4573930","4603869","4635566","4670976","4706949","4738924","4770694","4808080","4852905","4901375","4960220","5029432","",
"Eswatini","SWZ","Population, female","SP.POP.TOTL.FE.IN","180146","184769","189486","194332","199330","204541","209962","215602","221499","227673","234157","240960","248102","255570","263349","271427","279864","288693","297835","307238","316871","326528","336283","346700","358525","372212","388100","405763","423964","440986","455612","467284","476403","483986","491540","500133","510233","521382","532670","542724","550650","556118","559666","562334","565662","570713","577859","586783","597107","608189","619534","631072","642931","655049","667383","679882","692474","705118","",
"Sint Maarten (Dutch part)","SXM","Population, female","SP.POP.TOTL.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Population, female","SP.POP.TOTL.FE.IN","21288","21849","22390","22926","23466","24013","24555","25107","25653","26201","26746","27222","27809","28169","28637","29278","29872","30526","30737","31028","31330","31715","31888","31837","32032","32321","32588","34093","34325","34619","34838","35312","35445","36144","37078","37614","38185","38669","39482","40317","40720","40797","42104","41640","41420","41459","42053","41895","42453","42346","43472","42511","43289","44577","45740","47125","47950","48613","",
