
"CountryName","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Czech Republic","CZE","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1399998664856","","6.96600008010864","7.8600001335144","7.16499996185303","6.42000007629395","6.76959991455078","9.28260040283203","16.264799118042","17.4489002227783","16.4274005889893","15.7042999267578","16.1791000366211","21.4200000762939","19.3428993225098","16.6226997375488","10.5917997360229","9.83300018310547","16.6088008880615","18.2436008453369","18.1476993560791","19.8617992401123","18.6452007293701","15.0424995422363","11.315299987793","9.90880012512207","7.39400005340576","",
"Germany","DEU","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","10.2347002029419","9.60659980773926","8.95909976959229","6.7878999710083","7.40869998931885","6.32840013504028","5.21460008621216","4.44169998168945","5.20209980010986","5.44549989700317","7.64720010757446","9.44769954681396","8.72019958496094","10.5004997253418","11.9590997695923","10.8528995513916","9.89529991149902","9.49440002441406","","11.1016998291016","13.6722002029419","15.3756999969482","16.7950000762939","14.7887001037598","12.6134004592896","11.0462999343872","12.4759998321533","10.7473001480103","9.19400024414063","8.68640041351318","8.46739959716797","8.34570026397705","7.89179992675781","7.84630012512207","7.59810018539429","",
"Djibouti","DJI","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5600004196167","","","","","","","","36.310001373291","","33.8899993896484","","26.0100002288818","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","18.0751991271973","12.4173002243042","10.0468997955322","7.01179981231689","7.95300006866455","8.14080047607422","10.6930999755859","11.4336996078491","","12.1337003707886","14.4851999282837","10.1605997085571","7.78779983520508","8.96920013427734","6.60839986801147","6.70100021362305","9.46669960021973","6.50659990310669","7.32320022583008","8.82859992980957","","8.46909999847412","8.64570045471191","7.88749980926514","7.63660001754761","7.4047999382019","13.2700004577637","16.0900993347168","15.6892995834351","14.7590999603271","14.274299621582","13.7412004470825","11.6094999313354","13.0880002975464","11.4090995788574","",
"Dominican Republic","DOM","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.23099994659424","9.34270000457764","","10.4364004135132","8.84780025482178","10.9196996688843","7.24219989776611","8.6387996673584","6.88280010223389","8.42329978942871","8.08349990844727","10.8368997573853","11.9757995605469","11.9392995834351","9.31999969482422","","","9.8996000289917","",
"Algeria","DZA","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9699993133545","18.6800003051758","","24.9200000762939","21.6000003814697","22.2901000976563","26.7222995758057","22.0723991394043","33.0699996948242","",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4694182726133","","","","","11.9354214143814","","","","","10.9608739048844","","12.3273606925968","","","","","","",
"East Asia & Pacific","EAS","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
